Centre Image, Left Image, Right Image, Steering Angle, Throttle, Brake, Speed
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_19_20_687.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_19_20_687.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_19_20_687.jpg, -0.05228984, 0, 0, 24.3139
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_19_20_792.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_19_20_792.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_19_20_792.jpg, 0, 0, 0, 24.06503
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_19_20_896.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_19_20_896.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_19_20_896.jpg, 0, 0, 0, 23.82264
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_19_21_009.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_19_21_009.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_19_21_009.jpg, -0.3374881, 0, 0, 23.48133
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_19_21_112.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_19_21_112.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_19_21_112.jpg, -0.02619302, 0, 0, 23.24237
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_19_21_213.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_19_21_213.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_19_21_213.jpg, 0, 0, 0, 23.00606
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_19_21_330.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_19_21_330.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_19_21_330.jpg, 0, 0, 0, 22.72954
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_19_21_430.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_19_21_430.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_19_21_430.jpg, 0, 0, 0, 22.50195
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_19_21_531.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_19_21_531.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_19_21_531.jpg, -0.121209, 0, 0, 22.27299
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_19_21_634.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_19_21_634.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_19_21_634.jpg, -0.4292881, 0, 0, 21.94411
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_19_21_739.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_19_21_739.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_19_21_739.jpg, -0.4967342, 0, 0, 21.46764
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_19_21_848.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_19_21_848.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_19_21_848.jpg, -0.1699861, 0, 0, 21.27156
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_19_21_950.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_19_21_950.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_19_21_950.jpg, 0, 0, 0, 21.03271
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_19_22_060.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_19_22_060.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_19_22_060.jpg, 0, 0, 0, 20.77336
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_19_22_163.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_19_22_163.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_19_22_163.jpg, 0, 0, 0, 20.56629
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_19_22_266.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_19_22_266.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_19_22_266.jpg, 0, 0, 0, 20.35806
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_19_22_368.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_19_22_368.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_19_22_368.jpg, 0, 0, 0, 20.15588
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_19_22_471.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_19_22_471.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_19_22_471.jpg, -0.06482095, 0, 0, 19.95043
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_19_22_576.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_19_22_576.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_19_22_576.jpg, -0.2479141, 0, 0, 19.67812
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_19_22_684.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_19_22_684.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_19_22_684.jpg, 0, 0, 0, 19.45627
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_19_22_788.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_19_22_788.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_19_22_788.jpg, 0, 0, 0, 19.07874
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_19_22_890.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_19_22_890.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_19_22_890.jpg, -0.2709541, 0, 0, 19.13601
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_19_23_014.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_19_23_014.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_19_23_014.jpg, -0.6768752, 0, 0, 18.69128
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_19_23_125.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_19_23_125.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_19_23_125.jpg, -0.3421022, 0, 0, 18.50545
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_19_23_228.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_19_23_228.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_19_23_228.jpg, -0.04229111, 0, 0, 17.84329
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_19_23_330.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_19_23_330.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_19_23_330.jpg, 0, 0, 0, 18.13246
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_19_23_443.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_19_23_443.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_19_23_443.jpg, 0, 0, 0, 17.91328
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_19_23_547.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_19_23_547.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_19_23_547.jpg, 0, 0.2988809, 0, 17.45599
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_19_23_649.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_19_23_649.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_19_23_649.jpg, 0, 0.5993308, 0, 18.27963
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_19_23_750.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_19_23_750.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_19_23_750.jpg, 0, 0.910662, 0, 18.8145
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_19_23_861.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_19_23_861.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_19_23_861.jpg, 0, 1, 0, 20.07871
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_19_23_961.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_19_23_961.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_19_23_961.jpg, 0, 0.904213, 0, 21.15989
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_19_24_062.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_19_24_062.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_19_24_062.jpg, 0, 0.6009281, 0, 21.77959
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_19_24_169.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_19_24_169.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_19_24_169.jpg, 0, 0.282736, 0, 22.10284
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_19_24_269.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_19_24_269.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_19_24_269.jpg, -0.05012995, 0, 0, 21.95001
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_19_24_369.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_19_24_369.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_19_24_369.jpg, -0.2792131, 0, 0, 21.68813
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_19_24_482.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_19_24_482.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_19_24_482.jpg, 0, 0, 0, 21.45889
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_19_24_582.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_19_24_582.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_19_24_582.jpg, 0, 0, 0, 21.01991
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_19_24_682.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_19_24_682.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_19_24_682.jpg, 0, 0, 0, 21.09368
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_19_24_783.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_19_24_783.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_19_24_783.jpg, -0.3017431, 0, 0, 20.52379
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_19_24_886.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_19_24_886.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_19_24_886.jpg, -0.4179842, 0, 0, 20.48155
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_19_24_990.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_19_24_990.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_19_24_990.jpg, -0.1167843, 0, 0, 19.96259
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_19_25_105.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_19_25_105.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_19_25_105.jpg, 0, 0, 0, 19.69069
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_19_25_215.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_19_25_215.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_19_25_215.jpg, 0, 0, 0, 19.85133
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_19_25_327.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_19_25_327.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_19_25_327.jpg, 0, 0, 0, 19.625
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_19_25_434.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_19_25_434.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_19_25_434.jpg, 0, 0, 0, 19.01575
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_19_25_544.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_19_25_544.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_19_25_544.jpg, 0, 0, 0, 18.76538
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_19_25_645.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_19_25_645.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_19_25_645.jpg, -0.200724, 0, 0, 18.99692
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_19_25_745.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_19_25_745.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_19_25_745.jpg, 0, 0, 0, 18.31805
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_19_25_846.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_19_25_846.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_19_25_846.jpg, 0, 0, 0, 18.62227
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_19_25_949.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_19_25_949.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_19_25_949.jpg, 0, 0.05183405, 0, 17.93861
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_19_26_050.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_19_26_050.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_19_26_050.jpg, 0, 0.345912, 0, 18.49095
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_19_26_150.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_19_26_150.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_19_26_150.jpg, 0, 0.652614, 0, 18.62552
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_19_26_262.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_19_26_262.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_19_26_262.jpg, 0, 1, 0, 19.74139
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_19_26_368.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_19_26_368.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_19_26_368.jpg, 0, 0.952495, 0, 20.87667
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_19_26_481.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_19_26_481.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_19_26_481.jpg, -0.06159604, 0.5940639, 0, 21.64601
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_19_26_582.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_19_26_582.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_19_26_582.jpg, -0.3665761, 0.2890839, 0, 21.77914
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_19_26_685.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_19_26_685.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_19_26_685.jpg, -0.0765692, 0, 0, 21.72695
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_19_26_799.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_19_26_799.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_19_26_799.jpg, 0, 0, 0, 21.51015
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_19_26_917.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_19_26_917.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_19_26_917.jpg, 0, 0, 0, 21.04114
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_19_27_029.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_19_27_029.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_19_27_029.jpg, -0.334035, 0, 0, 20.72805
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_19_27_134.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_19_27_134.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_19_27_134.jpg, -0.01758903, 0, 0, 20.82115
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_19_27_242.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_19_27_242.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_19_27_242.jpg, 0, 0, 0, 20.57178
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_19_27_346.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_19_27_346.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_19_27_346.jpg, -0.05904901, 0, 0, 20.03539
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_19_27_450.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_19_27_450.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_19_27_450.jpg, -0.352809, 0, 0, 20.09667
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_19_27_550.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_19_27_550.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_19_27_550.jpg, -0.0890758, 0, 0, 19.54489
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_19_27_661.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_19_27_661.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_19_27_661.jpg, -0.03299707, 0, 0, 19.27953
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_19_27_761.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_19_27_761.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_19_27_761.jpg, -0.3332491, 0, 0, 19.42847
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_19_27_865.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_19_27_865.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_19_27_865.jpg, -0.3605579, 0, 0, 18.71149
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_19_27_966.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_19_27_966.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_19_27_966.jpg, -0.05711693, 0, 0, 18.97442
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_19_28_067.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_19_28_067.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_19_28_067.jpg, 0, 0, 0, 18.30482
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_19_28_169.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_19_28_169.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_19_28_169.jpg, 0, 0.101166, 0, 18.60756
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_19_28_281.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_19_28_281.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_19_28_281.jpg, 0, 0.4535699, 0, 18.81792
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_19_28_381.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_19_28_381.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_19_28_381.jpg, 0, 0.7535879, 0, 19.14785
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_19_28_484.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_19_28_484.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_19_28_484.jpg, 0, 1, 0, 20.29239
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_19_28_598.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_19_28_598.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_19_28_598.jpg, 0, 1, 0, 21.20384
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_19_28_701.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_19_28_701.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_19_28_701.jpg, 0, 1, 0, 22.41704
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_19_28_811.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_19_28_811.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_19_28_811.jpg, 0, 1, 0, 23.42284
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_19_28_927.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_19_28_927.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_19_28_927.jpg, 0, 1, 0, 24.58387
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_19_29_030.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_19_29_030.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_19_29_030.jpg, 0, 0.9372159, 0, 25.54351
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_19_29_144.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_19_29_144.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_19_29_144.jpg, 0, 0.5958939, 0, 26.32395
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_19_29_244.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_19_29_244.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_19_29_244.jpg, 0, 0.295585, 0, 26.56705
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_19_29_349.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_19_29_349.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_19_29_349.jpg, 0, 0, 0, 26.45281
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_19_29_459.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_19_29_459.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_19_29_459.jpg, 0, 0, 0, 26.13439
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_19_29_560.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_19_29_560.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_19_29_560.jpg, 0, 0, 0, 25.87252
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_19_29_662.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_19_29_662.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_19_29_662.jpg, 0, 0, 0, 25.6137
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_19_29_765.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_19_29_765.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_19_29_765.jpg, 0, 0, 0, 25.35748
/Users/jessica/Downloads/behavioural-cloning/IMG/center_2016_12_10_19_19_29_866.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/left_2016_12_10_19_19_29_866.jpg, /Users/jessica/Downloads/behavioural-cloning/IMG/right_2016_12_10_19_19_29_866.jpg, 0, 0, 0, 25.10373
